Chain iteration mu_1 sd_1 w_1 w_NS Prob 
1 442 0.56609 0.30698 0.86373 0.13627 -6.3303 
1 443 0.56785 0.32453 0.85503 0.14497 -6.4327 
1 444 0.56785 0.32453 0.85503 0.14497 -6.4327 
1 445 0.56576 0.32273 0.83735 0.16265 -6.5898 
1 446 0.60489 0.32289 0.83255 0.16745 -6.6308 
1 447 0.58641 0.32591 0.83764 0.16236 -6.5908 
1 448 0.60082 0.32712 0.84944 0.15056 -6.4818 
1 449 0.58285 0.32395 0.85423 0.14577 -6.4222 
1 450 0.59011 0.32225 0.85699 0.14301 -6.3869 
1 451 0.57862 0.32009 0.85703 0.14297 -6.3862 
1 452 0.52905 0.31585 0.86043 0.13957 -6.4773 
1 453 0.53141 0.3238 0.86464 0.13536 -6.4449 
1 454 0.54581 0.31125 0.86291 0.13709 -6.4005 
1 455 0.54616 0.31761 0.86239 0.13761 -6.4071 
1 456 0.55555 0.33074 0.86559 0.13441 -6.3895 
1 457 0.5577 0.31924 0.88187 0.11813 -6.2694 
1 458 0.54048 0.32657 0.88427 0.11573 -6.3132 
1 459 0.54553 0.32543 0.88274 0.11726 -6.3028 
1 460 0.51152 0.31467 0.89079 0.10921 -6.4596 
1 461 0.50366 0.32807 0.88231 0.11769 -6.4674 
1 462 0.50632 0.32921 0.88104 0.11896 -6.457 
1 463 0.49414 0.3375 0.88722 0.11278 -6.4751 
1 464 0.53352 0.34678 0.89733 0.10267 -6.2896 
1 465 0.54733 0.3404 0.91949 0.080512 -6.2361 
1 466 0.51858 0.35501 0.92773 0.072269 -6.3308 
1 467 0.49987 0.36096 0.92815 0.071851 -6.3919 
1 468 0.50834 0.37528 0.9407 0.059299 -6.3702 
1 469 0.53074 0.37702 0.95116 0.048837 -6.3585 
1 470 0.536 0.37146 0.94334 0.05666 -6.299 
1 471 0.53229 0.35667 0.94097 0.059034 -6.3476 
1 472 0.56176 0.36175 0.94018 0.059824 -6.2276 
1 473 0.5707 0.35563 0.95578 0.044217 -6.3456 
1 474 0.54984 0.34435 0.95235 0.047654 -6.4634 
1 475 0.5245 0.34047 0.94305 0.056952 -6.5132 
1 476 0.5245 0.34047 0.94305 0.056952 -6.5132 
1 477 0.53023 0.34739 0.92122 0.078785 -6.2847 
1 478 0.52685 0.35222 0.9228 0.0772 -6.2904 
1 479 0.52098 0.34998 0.91881 0.081194 -6.309 
1 480 0.52845 0.34174 0.91021 0.089794 -6.2894 
1 481 0.52775 0.33703 0.9048 0.095199 -6.3022 
1 482 0.52438 0.34629 0.90881 0.091188 -6.2964 
1 483 0.52358 0.31683 0.9204 0.079595 -6.4766 
1 484 0.53421 0.31881 0.93174 0.068259 -6.4968 
1 485 0.55804 0.31927 0.94028 0.059724 -6.4409 
1 486 0.58427 0.30511 0.93618 0.063822 -6.3447 
1 487 0.57579 0.31045 0.9262 0.073799 -6.2605 
1 488 0.54775 0.31137 0.90593 0.094074 -6.2971 
1 489 0.54468 0.30089 0.89908 0.10092 -6.3498 
1 490 0.54468 0.30089 0.89908 0.10092 -6.3498 
1 491 0.54441 0.29354 0.89503 0.10497 -6.3844 
1 492 0.53751 0.28815 0.8793 0.1207 -6.4444 
1 493 0.59231 0.28848 0.85964 0.14036 -6.2716 
1 494 0.59224 0.26881 0.86549 0.13451 -6.268 
1 495 0.58323 0.288 0.8616 0.1384 -6.2843 
1 496 0.58323 0.288 0.8616 0.1384 -6.2843 
1 497 0.59939 0.28111 0.85098 0.14902 -6.3036 
1 498 0.596 0.28917 0.86027 0.13973 -6.2611 
1 499 0.596 0.28917 0.86027 0.13973 -6.2611 
1 500 0.58854 0.3002 0.8682 0.1318 -6.2443 
1 501 0.6041 0.29253 0.87493 0.12507 -6.1731 
1 502 0.6216 0.28507 0.86856 0.13144 -6.17 
1 503 0.63232 0.28558 0.86714 0.13286 -6.1715 
1 504 0.6504 0.27067 0.86877 0.13123 -6.1392 
1 505 0.62405 0.26675 0.86395 0.13605 -6.182 
1 506 0.65202 0.25762 0.84884 0.15116 -6.2368 
1 507 0.6478 0.25793 0.85534 0.14466 -6.2007 
1 508 0.63588 0.27329 0.85622 0.14378 -6.2116 
1 509 0.66837 0.28933 0.85604 0.14396 -6.2908 
1 510 0.66898 0.30294 0.85048 0.14952 -6.4368 
1 511 0.68372 0.30175 0.83385 0.16615 -6.6508 
1 512 0.67949 0.30268 0.83008 0.16992 -6.6814 
1 513 0.65955 0.2972 0.81219 0.18781 -6.7721 
1 514 0.63362 0.28316 0.80653 0.19347 -6.6943 
1 515 0.65967 0.28674 0.81292 0.18708 -6.6885 
1 516 0.67233 0.28949 0.81765 0.18235 -6.6915 
1 517 0.6442 0.29654 0.8251 0.1749 -6.5865 
1 518 0.6247 0.29333 0.82072 0.17928 -6.59 
1 519 0.59881 0.2962 0.8085 0.1915 -6.7378 
1 520 0.59757 0.30093 0.80687 0.19313 -6.7824 
1 521 0.60687 0.2928 0.80917 0.19083 -6.7094 
1 522 0.61907 0.29713 0.81098 0.18902 -6.7154 
1 523 0.61907 0.29713 0.81098 0.18902 -6.7154 
1 524 0.5909 0.31218 0.81574 0.18426 -6.7476 
1 525 0.5774 0.30896 0.80692 0.19308 -6.8414 
1 526 0.60587 0.30044 0.82299 0.17701 -6.5993 
1 527 0.58515 0.30489 0.84362 0.15638 -6.4359 
1 528 0.60056 0.29108 0.8483 0.1517 -6.3364 
1 529 0.59343 0.29395 0.84376 0.15624 -6.3905 
1 530 0.57501 0.28954 0.83716 0.16284 -6.4723 
1 531 0.55302 0.29551 0.84017 0.15983 -6.5236 
1 532 0.57099 0.2886 0.83602 0.16398 -6.4907 
1 533 0.6084 0.30614 0.83855 0.16145 -6.4723 
1 534 0.63445 0.31872 0.85435 0.14565 -6.4214 
1 535 0.67094 0.32068 0.85582 0.14418 -6.5248 
1 536 0.66486 0.32925 0.8362 0.1638 -6.7819 
1 537 0.63793 0.31595 0.8339 0.1661 -6.6152 
1 538 0.63793 0.31595 0.8339 0.1661 -6.6152 
1 539 0.65202 0.32855 0.82456 0.17544 -6.864 
1 540 0.62888 0.33211 0.8199 0.1801 -6.8857 
1 541 0.627 0.33636 0.81016 0.18984 -7.0402 
1 542 0.62676 0.34577 0.82842 0.17158 -6.8977 
1 543 0.62676 0.34577 0.82842 0.17158 -6.8977 
1 544 0.60968 0.34913 0.83509 0.16491 -6.8085 
1 545 0.58245 0.34149 0.84344 0.15656 -6.6259 
1 546 0.57891 0.35042 0.84711 0.15289 -6.6448 
1 547 0.61786 0.34166 0.84556 0.15444 -6.6445 
1 548 0.61443 0.33984 0.84803 0.15197 -6.5979 
1 549 0.59494 0.32712 0.83427 0.16573 -6.6351 
1 550 0.61953 0.3309 0.82794 0.17206 -6.7607 
1 551 0.61212 0.31364 0.82127 0.17873 -6.6999 
1 552 0.61212 0.31364 0.82127 0.17873 -6.6999 
1 553 0.60297 0.3332 0.83593 0.16407 -6.6637 
1 554 0.5706 0.33637 0.84294 0.15706 -6.6005 
1 555 0.57279 0.34821 0.8376 0.1624 -6.7333 
1 556 0.58408 0.34358 0.83727 0.16273 -6.7087 
1 557 0.57916 0.35651 0.83576 0.16424 -6.8185 
1 558 0.5832 0.35852 0.84363 0.15637 -6.7465 
1 559 0.57497 0.3614 0.85197 0.14803 -6.6674 
1 560 0.57366 0.35433 0.83858 0.16142 -6.7653 
1 561 0.54913 0.36031 0.82799 0.17201 -6.9324 
1 562 0.5245 0.35858 0.8401 0.1599 -6.793 
1 563 0.53169 0.35524 0.8518 0.1482 -6.6456 
1 564 0.53712 0.3589 0.85455 0.14545 -6.6293 
1 565 0.54561 0.35262 0.84899 0.15101 -6.6448 
1 566 0.54043 0.35643 0.84777 0.15223 -6.6834 
1 567 0.55917 0.34155 0.8447 0.1553 -6.6177 
1 568 0.56067 0.34409 0.84497 0.15503 -6.6282 
1 569 0.56941 0.34883 0.84261 0.15739 -6.6809 
1 570 0.52506 0.34525 0.8531 0.1469 -6.6004 
1 571 0.53224 0.33251 0.85901 0.14099 -6.4966 
1 572 0.53321 0.32589 0.86835 0.13165 -6.4173 
1 573 0.52783 0.31848 0.86938 0.13062 -6.43 
1 574 0.5149 0.33057 0.88843 0.11157 -6.3929 
1 575 0.51175 0.32511 0.88714 0.11286 -6.4231 
1 576 0.51175 0.32511 0.88714 0.11286 -6.4231 
1 577 0.51121 0.32016 0.88206 0.11794 -6.4517 
1 578 0.51659 0.32559 0.87481 0.12519 -6.4428 
1 579 0.50834 0.31405 0.87323 0.12677 -6.5096 
1 580 0.50051 0.31498 0.87126 0.12874 -6.558 
1 581 0.49512 0.32399 0.87465 0.12535 -6.547 
1 582 0.50041 0.32461 0.86774 0.13226 -6.5525 
1 583 0.50623 0.34395 0.85185 0.14815 -6.6576 
1 584 0.51463 0.32816 0.86396 0.13604 -6.5113 
1 585 0.48579 0.33352 0.86228 0.13772 -6.6408 
1 586 0.49353 0.36034 0.85185 0.14815 -6.7412 
1 587 0.50161 0.36286 0.83496 0.16504 -6.918 
1 588 0.50904 0.34239 0.82888 0.17112 -6.8792 
1 589 0.53934 0.34825 0.80959 0.19041 -7.0869 
1 590 0.52392 0.3518 0.81985 0.18015 -7.0003 
1 591 0.53134 0.34592 0.81715 0.18285 -6.9882 
1 592 0.57923 0.33651 0.80506 0.19494 -7.0448 
1 593 0.5948 0.33778 0.81076 0.18924 -6.9906 
1 594 0.5948 0.33778 0.81076 0.18924 -6.9906 
1 595 0.59958 0.33843 0.8088 0.1912 -7.0245 
1 596 0.57811 0.33763 0.81336 0.18664 -6.9476 
1 597 0.59219 0.33771 0.81686 0.18314 -6.9117 
1 598 0.57714 0.3387 0.82327 0.17673 -6.8344 
1 599 0.57558 0.34175 0.82011 0.17989 -6.8941 
1 600 0.5821 0.32339 0.81948 0.18052 -6.7759 
1 601 0.56297 0.31741 0.8424 0.1576 -6.5259 
1 602 0.59051 0.32509 0.84351 0.15649 -6.5233 
1 603 0.58734 0.31868 0.84069 0.15931 -6.5201 
1 604 0.57222 0.31902 0.85204 0.14796 -6.4318 
1 605 0.59133 0.32105 0.84498 0.15502 -6.4872 
1 606 0.58702 0.3099 0.84696 0.15304 -6.4231 
1 607 0.59803 0.31301 0.83995 0.16005 -6.4947 
1 608 0.60068 0.30855 0.83344 0.16656 -6.5353 
1 609 0.60068 0.30855 0.83344 0.16656 -6.5353 
1 610 0.5826 0.30205 0.8265 0.1735 -6.5886 
1 611 0.5826 0.30205 0.8265 0.1735 -6.5886 
1 612 0.59028 0.3024 0.81723 0.18277 -6.6785 
1 613 0.57603 0.30192 0.80145 0.19855 -6.8698 
1 614 0.56066 0.28491 0.82275 0.17725 -6.6317 
1 615 0.58265 0.2798 0.80288 0.19712 -6.754 
1 616 0.60106 0.27568 0.80846 0.19154 -6.6502 
1 617 0.63633 0.2889 0.82049 0.17951 -6.5776 
1 618 0.63633 0.2889 0.82049 0.17951 -6.5776 
1 619 0.63633 0.2889 0.82049 0.17951 -6.5776 
1 620 0.701 0.2878 0.8399 0.1601 -6.5645 
1 621 0.73208 0.28302 0.83991 0.16009 -6.7051 
1 622 0.72737 0.2764 0.8311 0.1689 -6.7144 
1 623 0.72916 0.29146 0.82459 0.17541 -6.9187 
1 624 0.71252 0.29338 0.8307 0.1693 -6.7645 
1 625 0.71602 0.27651 0.83792 0.16208 -6.5821 
1 626 0.70521 0.27159 0.84076 0.15924 -6.4689 
1 627 0.65335 0.2805 0.83035 0.16965 -6.456 
1 628 0.65182 0.2994 0.82079 0.17921 -6.6693 
1 629 0.63979 0.29373 0.81287 0.18713 -6.6948 
1 630 0.62516 0.29119 0.81018 0.18982 -6.693 
1 631 0.6048 0.28026 0.82156 0.17844 -6.5301 
1 632 0.6048 0.28026 0.82156 0.17844 -6.5301 
1 633 0.63806 0.28256 0.83999 0.16001 -6.3603 
1 634 0.65013 0.25905 0.84948 0.15052 -6.2346 
1 635 0.64245 0.26676 0.85079 0.14921 -6.2386 
1 636 0.64756 0.27263 0.84325 0.15675 -6.3083 
1 637 0.645 0.26177 0.84372 0.15628 -6.2781 
1 638 0.67869 0.26778 0.84092 0.15908 -6.3559 
1 639 0.69537 0.25328 0.83831 0.16169 -6.3659 
1 640 0.70522 0.24332 0.83826 0.16174 -6.3657 
1 641 0.70522 0.24332 0.83826 0.16174 -6.3657 
1 642 0.71278 0.24411 0.83765 0.16235 -6.4001 
1 643 0.71321 0.25302 0.83308 0.16692 -6.4768 
1 644 0.74626 0.25043 0.81924 0.18076 -6.7842 
1 645 0.73936 0.25218 0.81641 0.18359 -6.7789 
1 646 0.74816 0.25358 0.83211 0.16789 -6.6874 
1 647 0.76003 0.26703 0.84245 0.15755 -6.7633 
1 648 0.7915 0.25907 0.86019 0.13981 -6.872 
1 649 0.77881 0.26265 0.86048 0.13952 -6.7337 
1 650 0.77881 0.26265 0.86048 0.13952 -6.7337 
1 651 0.79478 0.25391 0.85315 0.14685 -6.9279 
1 652 0.79021 0.25765 0.85947 0.14053 -6.8558 
1 653 0.79021 0.25765 0.85947 0.14053 -6.8558 
1 654 0.80483 0.24795 0.85897 0.14103 -6.9099 
1 655 0.79049 0.23966 0.84375 0.15625 -6.8469 
1 656 0.79663 0.2295 0.84893 0.15107 -6.8105 
1 657 0.76607 0.23296 0.84048 0.15952 -6.6685 
1 658 0.77151 0.23105 0.83732 0.16268 -6.6957 
1 659 0.78882 0.22463 0.84378 0.15622 -6.759 
1 660 0.77389 0.23783 0.83674 0.16326 -6.7853 
1 661 0.77389 0.23783 0.83674 0.16326 -6.7853 
1 662 0.73666 0.2338 0.83388 0.16612 -6.5062 
1 663 0.73666 0.2338 0.83388 0.16612 -6.5062 
1 664 0.75139 0.22586 0.8395 0.1605 -6.5563 
1 665 0.71339 0.22609 0.85019 0.14981 -6.2837 
1 666 0.70076 0.23445 0.84683 0.15317 -6.2765 
1 667 0.71051 0.24178 0.85731 0.14269 -6.2447 
1 668 0.68434 0.23983 0.84815 0.15185 -6.2438 
1 669 0.68246 0.24042 0.85624 0.14376 -6.196 
1 670 0.6705 0.25631 0.85416 0.14584 -6.2083 
1 671 0.66478 0.26071 0.85067 0.14933 -6.2342 
1 672 0.68206 0.24747 0.84822 0.15178 -6.2471 
1 673 0.69854 0.23433 0.84052 0.15948 -6.3154 
1 674 0.7016 0.24721 0.83927 0.16073 -6.3571 
1 675 0.70585 0.24323 0.83878 0.16122 -6.3634 
1 676 0.71032 0.23873 0.84141 0.15859 -6.341 
1 677 0.68962 0.2343 0.84923 0.15077 -6.2432 
1 678 0.6826 0.2262 0.84763 0.15237 -6.257 
1 679 0.6809 0.22408 0.85384 0.14616 -6.234 
1 680 0.6809 0.22408 0.85384 0.14616 -6.234 
1 681 0.66071 0.22407 0.85372 0.14628 -6.2594 
1 682 0.65903 0.23021 0.85002 0.14998 -6.2519 
1 683 0.67573 0.22988 0.86077 0.13923 -6.1935 
1 684 0.7112 0.23136 0.88584 0.11416 -6.1422 
1 685 0.72741 0.24163 0.87249 0.12751 -6.2217 
1 686 0.75992 0.2474 0.88279 0.11721 -6.3578 
1 687 0.75992 0.2474 0.88279 0.11721 -6.3578 
1 688 0.75723 0.25621 0.89168 0.10832 -6.3295 
1 689 0.71404 0.2677 0.87072 0.12928 -6.252 
1 690 0.70905 0.28216 0.87874 0.12126 -6.2489 
1 691 0.69286 0.29872 0.89272 0.10728 -6.1812 
1 692 0.72219 0.30042 0.87636 0.12364 -6.441 
1 693 0.73918 0.3119 0.87034 0.12966 -6.6975 
1 694 0.72884 0.30208 0.8643 0.1357 -6.6008 
1 695 0.73852 0.3045 0.86818 0.13182 -6.6471 
1 696 0.74725 0.30124 0.88827 0.11173 -6.5271 
1 697 0.75998 0.30628 0.90101 0.098995 -6.573 
1 698 0.77023 0.31318 0.9016 0.098404 -6.7048 
1 699 0.77164 0.32093 0.90246 0.097535 -6.7713 
1 700 0.77164 0.32093 0.90246 0.097535 -6.7713 
1 701 0.72588 0.32996 0.90974 0.090262 -6.4443 
1 702 0.73849 0.32634 0.90038 0.099619 -6.5683 
1 703 0.73061 0.30905 0.88514 0.11486 -6.4932 
1 704 0.74947 0.29487 0.9054 0.094598 -6.3963 
1 705 0.73512 0.28106 0.8921 0.1079 -6.298 
1 706 0.69777 0.28685 0.8933 0.1067 -6.1481 
1 707 0.6696 0.29496 0.90024 0.099764 -6.0759 
1 708 0.66201 0.28999 0.90219 0.097813 -6.0526 
1 709 0.64534 0.28719 0.91096 0.089045 -6.0544 
1 710 0.6568 0.28592 0.93168 0.068324 -6.1248 
1 711 0.6568 0.28592 0.93168 0.068324 -6.1248 
1 712 0.6493 0.28021 0.9255 0.074499 -6.1201 
1 713 0.6651 0.28047 0.92563 0.074375 -6.0981 
1 714 0.63943 0.28127 0.91957 0.080429 -6.107 
1 715 0.65306 0.27835 0.91788 0.082116 -6.0792 
1 716 0.69634 0.27979 0.9136 0.086397 -6.0808 
1 717 0.68474 0.26731 0.91297 0.087033 -6.0684 
1 718 0.70083 0.28097 0.89727 0.10273 -6.1219 
1 719 0.72539 0.27356 0.88555 0.11445 -6.244 
1 720 0.7206 0.27966 0.88313 0.11687 -6.2621 
1 721 0.67816 0.27641 0.87485 0.12515 -6.1509 
1 722 0.6672 0.27709 0.87407 0.12593 -6.1356 
1 723 0.68875 0.27105 0.86149 0.13851 -6.2375 
1 724 0.68875 0.27105 0.86149 0.13851 -6.2375 
1 725 0.70201 0.26766 0.8771 0.1229 -6.1695 
1 726 0.70201 0.26766 0.8771 0.1229 -6.1695 
1 727 0.70009 0.25918 0.8901 0.1099 -6.0959 
1 728 0.68184 0.27526 0.89932 0.10068 -6.0609 
1 729 0.68184 0.27526 0.89932 0.10068 -6.0609 
1 730 0.64723 0.28184 0.9113 0.088703 -6.0603 
1 731 0.65428 0.2761 0.90994 0.090059 -6.0647 
1 732 0.59948 0.27527 0.90552 0.094481 -6.2243 
1 733 0.57019 0.27619 0.90633 0.093665 -6.4002 
1 734 0.54939 0.28036 0.88714 0.11286 -6.4251 
1 735 0.5679 0.29976 0.88542 0.11458 -6.2406 
1 736 0.57888 0.29264 0.89786 0.10214 -6.2112 
1 737 0.54294 0.31576 0.90178 0.098215 -6.2952 
1 738 0.56179 0.3113 0.89403 0.10597 -6.2288 
1 739 0.56179 0.3113 0.89403 0.10597 -6.2288 
1 740 0.58492 0.32294 0.88558 0.11442 -6.1967 
1 741 0.58766 0.31024 0.89871 0.10129 -6.1439 
1 742 0.57582 0.3018 0.89638 0.10362 -6.1953 
1 743 0.58138 0.30349 0.90488 0.095122 -6.1753 
1 744 0.58173 0.30148 0.89078 0.10922 -6.1797 
1 745 0.58173 0.30148 0.89078 0.10922 -6.1797 
1 746 0.63028 0.31561 0.89267 0.10733 -6.1269 
1 747 0.6684 0.31391 0.90528 0.094725 -6.1235 
1 748 0.66675 0.32645 0.90536 0.094639 -6.1784 
1 749 0.66675 0.32645 0.90536 0.094639 -6.1784 
1 750 0.6871 0.32043 0.91484 0.085163 -6.1736 
1 751 0.71908 0.3265 0.91785 0.082149 -6.3381 
1 752 0.72844 0.31559 0.93142 0.068585 -6.2918 
1 753 0.71311 0.31836 0.93312 0.066875 -6.2246 
1 754 0.73581 0.30992 0.93805 0.061949 -6.3004 
1 755 0.73343 0.30681 0.91661 0.083391 -6.3144 
1 756 0.71806 0.30145 0.91572 0.084284 -6.212 
1 757 0.7139 0.30931 0.93131 0.068686 -6.1968 
1 758 0.69261 0.29587 0.93254 0.067462 -6.1123 
1 759 0.67678 0.30754 0.93289 0.067107 -6.1005 
1 760 0.7003 0.31115 0.95361 0.046388 -6.2321 
1 761 0.7003 0.31115 0.95361 0.046388 -6.2321 
1 762 0.70629 0.31335 0.95164 0.048361 -6.2358 
1 763 0.70629 0.31335 0.95164 0.048361 -6.2358 
1 764 0.68763 0.31024 0.94946 0.050535 -6.1898 
1 765 0.71996 0.30963 0.9376 0.0624 -6.2285 
1 766 0.68158 0.3221 0.92181 0.078189 -6.1447 
1 767 0.66998 0.32354 0.92692 0.073076 -6.1162 
1 768 0.66998 0.32354 0.92692 0.073076 -6.1162 
1 769 0.68928 0.3173 0.92465 0.075345 -6.1442 
1 770 0.64943 0.3049 0.91812 0.081883 -6.0584 
1 771 0.6516 0.30081 0.90476 0.095244 -6.0601 
1 772 0.63976 0.30431 0.91525 0.084745 -6.0581 
1 773 0.66522 0.30065 0.918 0.082003 -6.0561 
1 774 0.66451 0.29509 0.89838 0.10162 -6.0742 
1 775 0.68323 0.28719 0.90241 0.097593 -6.0805 
1 776 0.71022 0.29467 0.89512 0.10488 -6.2244 
1 777 0.69836 0.29032 0.9109 0.089096 -6.1087 
1 778 0.68433 0.28051 0.90958 0.090424 -6.0621 
1 779 0.70504 0.3051 0.88709 0.11291 -6.3073 
1 780 0.68591 0.30708 0.89683 0.10317 -6.1781 
1 781 0.68756 0.31534 0.91201 0.08799 -6.1598 
1 782 0.70774 0.32659 0.91546 0.084542 -6.2902 
1 783 0.71237 0.32955 0.90749 0.092506 -6.3759 
1 784 0.71297 0.32266 0.92397 0.076034 -6.261 
1 785 0.70448 0.3355 0.9234 0.076602 -6.2929 
1 786 0.70969 0.33423 0.90762 0.092381 -6.3938 
1 787 0.7078 0.31484 0.893 0.107 -6.3456 
1 788 0.72328 0.31415 0.8851 0.1149 -6.4859 
1 789 0.70783 0.31643 0.8835 0.1165 -6.4255 
1 790 0.70783 0.31643 0.8835 0.1165 -6.4255 
1 791 0.71403 0.33679 0.87263 0.12737 -6.7232 
1 792 0.69967 0.31777 0.85382 0.14618 -6.6536 
1 793 0.68798 0.3195 0.86926 0.13074 -6.4625 
1 794 0.68798 0.3195 0.86926 0.13074 -6.4625 
1 795 0.65261 0.31562 0.86274 0.13726 -6.3641 
1 796 0.68402 0.30262 0.87032 0.12968 -6.3169 
1 797 0.64787 0.327 0.86453 0.13547 -6.4148 
1 798 0.65224 0.32108 0.8688 0.1312 -6.3485 
1 799 0.65224 0.32108 0.8688 0.1312 -6.3485 
1 800 0.65107 0.3243 0.8734 0.1266 -6.3289 
1 801 0.6443 0.33109 0.87643 0.12357 -6.3323 
1 802 0.66319 0.34015 0.87304 0.12696 -6.4885 
1 803 0.66381 0.36399 0.87301 0.12699 -6.7003 
1 804 0.67641 0.3426 0.86999 0.13001 -6.5945 
1 805 0.70073 0.3514 0.87551 0.12449 -6.75 
1 806 0.70334 0.3488 0.88148 0.11852 -6.6838 
1 807 0.70663 0.34448 0.87924 0.12076 -6.685 
1 808 0.70663 0.34448 0.87924 0.12076 -6.685 
1 809 0.68347 0.33923 0.88332 0.11668 -6.4776 
1 810 0.68347 0.33923 0.88332 0.11668 -6.4776 
1 811 0.65115 0.31807 0.89545 0.10455 -6.1479 
1 812 0.65207 0.30393 0.89717 0.10283 -6.0889 
1 813 0.60973 0.29938 0.88071 0.11929 -6.1468 
1 814 0.61999 0.30468 0.87928 0.12072 -6.157 
1 815 0.62852 0.30365 0.86562 0.13438 -6.2395 
1 816 0.58028 0.29652 0.86778 0.13222 -6.2632 
1 817 0.60315 0.27994 0.85569 0.14431 -6.2656 
1 818 0.59801 0.2804 0.86579 0.13421 -6.2264 
1 819 0.57731 0.27817 0.85659 0.14341 -6.3393 
1 820 0.55672 0.28911 0.87392 0.12608 -6.3409 
1 821 0.5524 0.30308 0.879 0.121 -6.3109 
1 822 0.51318 0.31203 0.86085 0.13915 -6.5473 
1 823 0.51553 0.30675 0.83664 0.16336 -6.7076 
1 824 0.51504 0.30571 0.81744 0.18256 -6.8796 
1 825 0.51504 0.30571 0.81744 0.18256 -6.8796 
1 826 0.50445 0.29543 0.81579 0.18421 -6.9461 
1 827 0.49547 0.28648 0.82156 0.17844 -6.9642 
1 828 0.4752 0.28955 0.83363 0.16637 -7.0081 
1 829 0.52989 0.27588 0.82399 0.17601 -6.7652 
1 830 0.56465 0.27426 0.82593 0.17407 -6.5867 
1 831 0.59329 0.27297 0.82612 0.17388 -6.494 
1 832 0.59329 0.27297 0.82612 0.17388 -6.494 
1 833 0.65124 0.25757 0.82482 0.17518 -6.4204 
1 834 0.6582 0.25557 0.82243 0.17757 -6.4407 
1 835 0.6751 0.24244 0.82708 0.17292 -6.388 
1 836 0.68287 0.22862 0.81006 0.18994 -6.5271 
1 837 0.67372 0.24813 0.79476 0.20524 -6.7143 
1 838 0.69108 0.24089 0.7873 0.2127 -6.8107 
1 839 0.7091 0.24268 0.78297 0.21703 -6.9351 
1 840 0.68552 0.22972 0.77799 0.22201 -6.8621 
1 841 0.69664 0.22095 0.76592 0.23408 -7.005 
1 842 0.71523 0.21135 0.76598 0.23402 -7.0411 
1 843 0.70741 0.21035 0.76098 0.23902 -7.071 
1 844 0.70813 0.2025 0.76726 0.23274 -6.9925 
1 845 0.69436 0.21159 0.771 0.229 -6.9247 
1 846 0.70063 0.22179 0.77051 0.22949 -6.9652 
1 847 0.71469 0.22233 0.77953 0.22047 -6.9125 
1 848 0.71469 0.22233 0.77953 0.22047 -6.9125 
1 849 0.75835 0.22465 0.79774 0.20226 -6.9589 
1 850 0.78977 0.2196 0.82307 0.17693 -6.9302 
1 851 0.80297 0.19811 0.82354 0.17646 -6.9712 
1 852 0.79669 0.194 0.82475 0.17525 -6.8969 
1 853 0.7775 0.19452 0.81833 0.18167 -6.807 
1 854 0.77464 0.20537 0.81989 0.18011 -6.7897 
1 855 0.77244 0.2128 0.82968 0.17032 -6.7057 
1 856 0.76226 0.20913 0.83384 0.16616 -6.5971 
1 857 0.81071 0.22843 0.83366 0.16634 -7.0825 
1 858 0.80849 0.22388 0.82797 0.17203 -7.0879 
1 859 0.81733 0.21078 0.81314 0.18686 -7.2621 
1 860 0.81996 0.21628 0.81006 0.18994 -7.3511 
1 861 0.83468 0.21181 0.8099 0.1901 -7.503 
1 862 0.83468 0.21181 0.8099 0.1901 -7.503 
1 863 0.83807 0.20458 0.79909 0.20091 -7.6188 
1 864 0.85037 0.19823 0.80338 0.19662 -7.6985 
1 865 0.86071 0.18497 0.80411 0.19589 -7.7663 
1 866 0.86071 0.18497 0.80411 0.19589 -7.7663 
1 867 0.87172 0.20095 0.81079 0.18921 -7.9382 
1 868 0.84511 0.19402 0.7921 0.2079 -7.7277 
1 869 0.80302 0.17778 0.80076 0.19924 -7.1432 
1 870 0.78184 0.17447 0.8312 0.1688 -6.7518 
1 871 0.80431 0.18193 0.82818 0.17182 -6.9264 
1 872 0.80431 0.18193 0.82818 0.17182 -6.9264 
1 873 0.79379 0.17831 0.822 0.178 -6.8872 
1 874 0.77142 0.18843 0.82194 0.17806 -6.7378 
1 875 0.77358 0.19391 0.81928 0.18072 -6.7723 
1 876 0.76682 0.18966 0.81604 0.18396 -6.7587 
1 877 0.76682 0.18966 0.81604 0.18396 -6.7587 
1 878 0.79506 0.1937 0.79648 0.20352 -7.1477 
1 879 0.78691 0.19978 0.78123 0.21877 -7.2612 
1 880 0.78691 0.19978 0.78123 0.21877 -7.2612 
1 881 0.78248 0.21881 0.78823 0.21177 -7.2223 
1 882 0.78248 0.21881 0.78823 0.21177 -7.2223 
1 883 0.77571 0.21503 0.79076 0.20924 -7.1221 
1 884 0.73604 0.19746 0.81325 0.18675 -6.6343 
1 885 0.72315 0.19626 0.80749 0.19251 -6.6441 
1 886 0.69003 0.20763 0.78967 0.21033 -6.7244 
1 887 0.69003 0.20763 0.78967 0.21033 -6.7244 
1 888 0.70238 0.19974 0.79319 0.20681 -6.7191 
1 889 0.67657 0.20935 0.79589 0.20411 -6.658 
1 890 0.66305 0.2087 0.7994 0.2006 -6.6321 
1 891 0.66025 0.19907 0.79007 0.20993 -6.7461 
1 892 0.64243 0.18048 0.78471 0.21529 -6.9509 
1 893 0.62018 0.16459 0.79607 0.20393 -7.1977 
